Date,cc_gross,co_gross,oc_gross,oc_net2bp
2023-04-20,2.9805360563487535,1.918072567620402,1.5545053253194738,1.0483872127120617
2023-04-21,3.0006490854604433,1.9168762651770068,1.5660293559527874,1.0557398777474523
2023-04-24,3.012731661791807,1.9154197029689832,1.573505572359801,1.0603576787559355
2023-04-25,3.0162630051972643,1.9137268755351713,1.5767219533288566,1.0621009981442118
2023-04-26,3.033752549960717,1.9193182661478827,1.5812835530524334,1.0647489123351446
2023-04-27,3.0473266394541456,1.9216372458420248,1.5864514130755043,1.0678027639685603
2023-04-28,3.038741301810263,1.916368415979923,1.5864143200247782,1.0673506764115817
2023-05-01,3.043972092213076,1.920272659293631,1.5859074930040038,1.0665827393682201
2023-05-02,3.0428104312102167,1.9218512578721152,1.5840120717520683,1.0648813638300136
2023-05-08,3.0391082862228815,1.917507710693871,1.585618311001698,1.0655352352790621
2023-05-09,3.0481347297979204,1.9164680246301573,1.5911636932952973,1.0688355171429784
2023-05-10,3.0535920978232665,1.9196566791469805,1.5913904594266877,1.068560308995556
2023-05-11,3.055419749998314,1.9208864504863852,1.5913281485990152,1.0680910454372186
2023-05-12,3.037648616771558,1.9219915448475973,1.5810740010224247,1.060781279344199
2023-05-15,3.0380693239519854,1.9247783470753923,1.5790126331010865,1.0589739445960689
2023-05-16,3.028772882484851,1.9284923110458896,1.571173556344465,1.0532930329038106
2023-05-17,3.027512930672371,1.9226675432432638,1.5752486361391407,1.05560359285274
2023-05-18,3.055847465698905,1.9279664113367454,1.5855593191550605,1.0620907330755298
2023-05-19,3.0468485997084156,1.9278825711323404,1.58094277908959,1.0585734962879296
2023-05-22,3.0460142252163216,1.9246895922097282,1.5831308853366732,1.0596151871397237
2023-05-23,3.044263246783183,1.9261410201815121,1.581045337694268,1.057795450190737
2023-05-24,3.0579348176612666,1.9255663680932544,1.5886516601539504,1.0624613279418396
2023-05-25,3.059305278430749,1.928082482237265,1.5872822705784269,1.0611205205758827
2023-05-26,3.054986177776252,1.928270398875964,1.5848729350367916,1.0590853976744548
2023-05-29,3.0638290712335543,1.9325920147576319,1.5858823378316844,1.0593362931491552
2023-05-30,3.0616499898536684,1.9330271691603949,1.5843991801791382,1.05792184028393
2023-05-31,3.055580072897419,1.9326271759092806,1.5815448302534074,1.0555927887601835
2023-06-01,3.0522111450085756,1.9389568819466334,1.5745506986310323,1.0505023596573324
2023-06-02,3.051168174393764,1.9405684459493522,1.572685709466734,1.048837882794292
2023-06-05,3.0355602345633197,1.9366381481214736,1.5678934963564788,1.045222378718583
2023-06-06,3.0369919038550166,1.9433469204073914,1.5631173967442702,1.0416203450608574
2023-06-07,3.04036558625932,1.9465775992508887,1.5623019912378722,1.040660332127132
2023-06-08,3.0239372886588556,1.9415596274515488,1.557797626409845,1.0372436789374622
2023-06-09,3.029006866538663,1.9462868816476355,1.556617947564288,1.0360433043249635
2023-06-12,3.0266081736029675,1.9434148021886013,1.5576833676817166,1.0363380021593847
2023-06-13,3.03276933193905,1.9445250283290096,1.5599506243629029,1.037431889214361
2023-06-14,3.0491052064569852,1.9499626911282166,1.5639645680544993,1.0396863555563862
2023-06-15,3.0417290637999392,1.9520125892592894,1.5585313327586183,1.035658595732976
2023-06-16,3.0518603395217654,1.9491949748803907,1.565966327095641,1.040184955323887
2023-06-19,3.0540696575557376,1.9465780403246888,1.5691308284931988,1.041870884870113
2023-06-20,3.057169599604365,1.946684569122382,1.570636441834466,1.042453833084261
